,D,Jk,Jk2,N,Nair,S,T,Uair:0,Uair:1,Uair:2,cp,dpstar,k,kn,kstar,lambda,muAir,nPartNode1,pAir,pSat,rho,sigma,theta,vpstar,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0,1.912e-05,0,0,9.99814e+13,1.86135e+25,1.001,389.316,0.173117,-0.0125729,1.59826e-08,14582.6,0,0.432,28.9568,0,1.44784e-07,9.20453e-06,1e+24,100000,0,0.0308956,0,0,0,0.0125786,0.0118888,-0.00051912,115,0,1
0,1.91277e-05,0,0,9.9974e+13,1.86085e+25,1.001,389.42,0.173689,-0.0135414,1.4152e-08,14582.7,0,0.432,28.9645,0,1.44823e-07,9.20492e-06,1e+24,100000,0,0.0308874,0,0,0,0.0125786,0.012738,-0.0005562,116,0,1
0,1.9136e-05,0,0,9.99641e+13,1.86031e+25,1.001,389.533,0.174284,-0.0145202,1.25241e-08,14582.8,0,0.432,28.9729,0,1.44865e-07,9.20533e-06,1e+24,100000,0,0.0308784,0,0,0,0.0125786,0.0135872,-0.00059328,117,0,1
0,1.91451e-05,0,0,9.9951e+13,1.85973e+25,1.001,389.656,0.174896,-0.0155082,1.10392e-08,14582.9,0,0.432,28.9821,0,1.4491e-07,9.20578e-06,1e+24,100000,0,0.0308687,0,0,0,0.0125786,0.0144364,-0.00063036,118,0,1
0,1.91549e-05,0,0,9.99338e+13,1.8591e+25,1.001,389.789,0.175518,-0.016504,9.10908e-09,14583,0,0.432,28.992,0,1.4496e-07,9.20627e-06,1e+24,100000,0,0.0308583,0,0,0,0.0125786,0.0152856,-0.00066744,119,0,1
0,1.91655e-05,0,0,9.99114e+13,1.85842e+25,1.001,389.932,0.176141,-0.0175055,6.98539e-09,14583.1,0,0.432,29.0026,0,1.45013e-07,9.2068e-06,1e+24,100000,0,0.030847,0,0,0,0.0125786,0.0161348,-0.00070452,120,0,1
0,1.91769e-05,0,0,9.98824e+13,1.85769e+25,1.001,390.086,0.176755,-0.01851,5.21501e-09,14583.3,0,0.432,29.0141,0,1.45071e-07,9.20736e-06,1e+24,100000,0,0.0308349,0,0,0,0.0125786,0.016984,-0.0007416,121,0,1
0,1.91891e-05,0,0,9.98455e+13,1.85691e+25,1.001,390.252,0.177347,-0.019514,3.8001e-09,14583.4,0,0.432,29.0264,0,1.45132e-07,9.20797e-06,1e+24,100000,0,0.0308219,0,0,0,0.0125786,0.0178332,-0.00077868,122,0,1
0,1.92023e-05,0,0,9.97987e+13,1.85607e+25,1.001,390.43,0.177905,-0.0205136,2.66735e-09,14583.5,0,0.432,29.0397,0,1.45198e-07,9.20862e-06,1e+24,100000,0,0.030808,0,0,0,0.0125786,0.0186824,-0.00081576,123,0,1
0,1.92164e-05,0,0,9.974e+13,1.85517e+25,1.001,390.621,0.17841,-0.0215048,1.76172e-09,14583.7,0,0.432,29.0539,0,1.45269e-07,9.20931e-06,1e+24,100000,0,0.030793,0,0,0,0.0125786,0.0195316,-0.00085284,124,0,1
0,1.92315e-05,0,0,9.96668e+13,1.85421e+25,1.001,390.825,0.178842,-0.0224818,1.0482e-09,14583.8,0,0.432,29.0691,0,1.45345e-07,9.21006e-06,1e+24,100000,0,0.0307771,0,0,0,0.0125786,0.0203808,-0.00088992,125,0,1
0,1.92477e-05,0,0,9.95762e+13,1.85318e+25,1.001,391.044,0.17918,-0.0234378,4.79464e-10,14584,0,0.432,29.0853,0,1.45426e-07,9.21085e-06,1e+24,100000,0,0.03076,0,0,0,0.0125786,0.02123,-0.000927,126,0,1
0,1.92649e-05,0,0,9.94647e+13,1.85209e+25,1.001,391.277,0.179399,-0.0243616,8.61101e-12,14584.2,0,0.432,29.1027,0,1.45513e-07,9.2117e-06,1e+24,100000,0,0.0307419,0,0,0,0.0125786,0.0220792,-0.00096408,127,0,1
0,1.92834e-05,0,0,9.93285e+13,1.85092e+25,1.001,391.526,0.179465,-0.0252476,-2.74395e-10,14584.4,0,0.432,29.1212,0,1.45606e-07,9.2126e-06,1e+24,100000,0,0.0307225,0,0,0,0.0125786,0.0229284,-0.00100116,128,0,1
0,1.93031e-05,0,0,9.91627e+13,1.84968e+25,1.001,391.792,0.17935,-0.0260882,-4.1802e-10,14584.6,0,0.432,29.141,0,1.45705e-07,9.21357e-06,1e+24,100000,0,0.0307019,0,0,0,0.0125786,0.0237776,-0.00103824,129,0,1
0,1.93241e-05,0,0,9.8962e+13,1.84836e+25,1.001,392.076,0.179029,-0.0268678,-5.8403e-10,14584.8,0,0.432,29.1621,0,1.4581e-07,9.21459e-06,1e+24,100000,0,0.03068,0,0,0,0.0125786,0.0246268,-0.00107532,130,0,1
0,1.93465e-05,0,0,9.87198e+13,1.84695e+25,1.001,392.378,0.17847,-0.0275795,-7.7972e-10,14585,0,0.432,29.1845,0,1.45923e-07,9.21568e-06,1e+24,100000,0,0.0306567,0,0,0,0.0125786,0.025476,-0.0011124,131,0,1
0,1.93704e-05,0,0,9.84283e+13,1.84546e+25,1.001,392.699,0.177639,-0.0282077,-1.01953e-09,14585.3,0,0.432,29.2085,0,1.46042e-07,9.21684e-06,1e+24,100000,0,0.0306319,0,0,0,0.0125786,0.0263252,-0.00114948,132,0,1
0,1.93958e-05,0,0,9.80783e+13,1.84388e+25,1.001,393.042,0.176497,-0.0287334,-1.1573e-09,14585.5,0,0.432,29.2339,0,1.4617e-07,9.21807e-06,1e+24,100000,0,0.0306057,0,0,0,0.0125786,0.0271744,-0.00118656,133,0,1
0,1.94229e-05,0,0,9.76585e+13,1.8422e+25,1.001,393.406,0.174996,-0.0291529,-1.20357e-09,14585.8,0,0.432,29.261,0,1.46305e-07,9.21937e-06,1e+24,100000,0,0.0305778,0,0,0,0.0125786,0.0280236,-0.00122364,134,0,1
0,1.94517e-05,0,0,9.71548e+13,1.84043e+25,1.001,393.793,0.173079,-0.0294484,-1.31991e-09,14586.1,0,0.432,29.2898,0,1.46449e-07,9.22075e-06,1e+24,100000,0,0.0305483,0,0,0,0.0125786,0.0288728,-0.00126072,135,0,1
0,1.94823e-05,0,0,9.655e+13,1.83855e+25,1.001,394.203,0.170688,-0.0295965,-1.49136e-09,14586.4,0,0.432,29.3203,0,1.46602e-07,9.22221e-06,1e+24,100000,0,0.0305171,0,0,0,0.0125786,0.029722,-0.0012978,136,0,1
0,1.95148e-05,0,0,9.58223e+13,1.83656e+25,1.001,394.639,0.167759,-0.0295836,-1.72223e-09,14586.7,0,0.432,29.3528,0,1.46764e-07,9.22376e-06,1e+24,100000,0,0.0304842,0,0,0,0.0125786,0.0305712,-0.00133488,137,0,1
0,1.95493e-05,0,0,9.49435e+13,1.83447e+25,1.001,395.102,0.164216,-0.0293902,-1.89578e-09,14587,0,0.432,29.3871,0,1.46936e-07,9.22539e-06,1e+24,100000,0,0.0304494,0,0,0,0.0125786,0.0314204,-0.00137196,138,0,1
0,1.95859e-05,0,0,9.38775e+13,1.83226e+25,1.001,395.591,0.159977,-0.0289952,-1.87986e-09,14587.4,0,0.432,29.4235,0,1.47118e-07,9.22711e-06,1e+24,100000,0,0.0304127,0,0,0,0.0125786,0.0322696,-0.00140904,139,0,1
0,1.96246e-05,0,0,9.25763e+13,1.82993e+25,1.001,396.108,0.154946,-0.0283768,-1.82322e-09,14587.7,0,0.432,29.462,0,1.4731e-07,9.22892e-06,1e+24,100000,0,0.0303742,0,0,0,0.0125786,0.0331188,-0.00144612,140,0,1
0,1.96656e-05,0,0,9.09758e+13,1.8275e+25,1.001,396.655,0.14902,-0.0275122,-1.84702e-09,14588.1,0,0.432,29.5026,0,1.47513e-07,9.23083e-06,1e+24,100000,0,0.0303337,0,0,0,0.0125786,0.033968,-0.0014832,141,0,1
0,1.97087e-05,0,0,8.89891e+13,1.82495e+25,1.001,397.23,0.142078,-0.0263771,-1.83378e-09,14588.5,0,0.432,29.5454,0,1.47727e-07,9.23282e-06,1e+24,100000,0,0.0302914,0,0,0,0.0125786,0.0348172,-0.00152028,142,0,1
0,1.97541e-05,0,0,8.64968e+13,1.82229e+25,1.001,397.833,0.133984,-0.0249469,-1.79579e-09,14588.9,0,0.432,29.5903,0,1.47952e-07,9.2349e-06,1e+24,100000,0,0.0302473,0,0,0,0.0125786,0.0356664,-0.00155736,143,0,1
0,1.98017e-05,0,0,8.33327e+13,1.81953e+25,1.001,398.465,0.12457,-0.0231974,-1.70199e-09,14589.3,0,0.432,29.6373,0,1.48187e-07,9.23706e-06,1e+24,100000,0,0.0302015,0,0,0,0.0125786,0.0365156,-0.00159444,144,0,1
0,1.98514e-05,0,0,7.9264e+13,1.81668e+25,1.001,399.123,0.113617,-0.0211021,-1.55702e-09,14589.7,0,0.432,29.6862,0,1.48431e-07,9.23929e-06,1e+24,100000,0,0.0301542,0,0,0,0.0125786,0.0373648,-0.00163152,145,0,1
0,1.99029e-05,0,0,7.39626e+13,1.81376e+25,1.001,399.803,0.100871,-0.0186348,-1.47091e-09,14590.1,0,0.432,29.7368,0,1.48684e-07,9.24159e-06,1e+24,100000,0,0.0301058,0,0,0,0.0125786,0.038214,-0.0016686,146,0,1
0,1.99558e-05,0,0,6.6965e+13,1.8108e+25,1.001,400.501,0.0860432,-0.015773,-1.30851e-09,14590.5,0,0.432,29.7887,0,1.48943e-07,9.24391e-06,1e+24,100000,0,0.0300566,0,0,0,0.0125786,0.0390632,-0.00170568,147,0,1
0,2.00097e-05,0,0,5.76049e+13,1.80784e+25,1.001,401.208,0.0688114,-0.0125036,-1.07313e-09,14590.9,0,0.432,29.8413,0,1.49207e-07,9.24625e-06,1e+24,100000,0,0.0300074,0,0,0,0.0125786,0.0399124,-0.00174276,148,0,1
0,2.00636e-05,0,0,4.48526e+13,1.80493e+25,1.001,401.914,0.0487965,-0.00879786,-7.59467e-10,14591.2,0,0.432,29.8938,0,1.49469e-07,9.24855e-06,1e+24,100000,0,0.0299591,0,0,0,0.0125786,0.0407616,-0.00177984,149,0,1
0,2.01164e-05,0,0,2.67013e+13,1.80214e+25,1.001,402.602,0.0255444,-0.00452284,-3.592e-10,14591.6,0,0.432,29.945,0,1.49725e-07,9.25076e-06,1e+24,100000,0,0.0299128,0,0,0,0.0125786,0.0416108,-0.00181692,150,0,1
0,2.01423e-05,0,0,0,1.80078e+25,1.001,403.25,0,0,0,14591.7,0,0.432,29.9701,0,1.49851e-07,9.25184e-06,1e+24,100000,0,0.0298903,0,0,0,0.0125786,0.04246,-0.001854,151,0,1
0,1.90717e-05,0,0,9.99998e+13,1.86447e+25,1.001,388.66,0.169013,-0.00096115,1.02649e-08,14582.1,0,0.432,28.908,0,1.4454e-07,9.20212e-06,1e+24,100000,0,0.0309474,0,0,0,0.0125786,0.0008492,3.708e-05,152,0,1
0,1.90723e-05,0,0,9.99998e+13,1.86443e+25,1.001,388.669,0.169074,-0.00177692,1.14211e-08,14582.1,0,0.432,28.9087,0,1.44544e-07,9.20215e-06,1e+24,100000,0,0.0309467,0,0,0,0.0125786,0.0016984,7.416e-05,153,0,1
0,1.90735e-05,0,0,9.99997e+13,1.86435e+25,1.001,388.685,0.16918,-0.00262258,9.54862e-09,14582.1,0,0.432,28.9099,0,1.44549e-07,9.20221e-06,1e+24,100000,0,0.0309455,0,0,0,0.0125786,0.0025476,0.00011124,154,0,1
0,1.90751e-05,0,0,9.99996e+13,1.86425e+25,1.001,388.707,0.169331,-0.00348056,8.55698e-09,14582.1,0,0.432,28.9115,0,1.44558e-07,9.20229e-06,1e+24,100000,0,0.0309437,0,0,0,0.0125786,0.0033968,0.00014832,155,0,1
0,1.90773e-05,0,0,9.99994e+13,1.86411e+25,1.001,388.736,0.169526,-0.00434748,9.17262e-09,14582.2,0,0.432,28.9137,0,1.44568e-07,9.2024e-06,1e+24,100000,0,0.0309414,0,0,0,0.0125786,0.004246,0.0001854,156,0,1
0,1.90799e-05,0,0,9.99991e+13,1.86394e+25,1.001,388.772,0.169764,-0.00522223,1.07952e-08,14582.2,0,0.432,28.9163,0,1.44582e-07,9.20253e-06,1e+24,100000,0,0.0309386,0,0,0,0.0125786,0.0050952,0.00022248,157,0,1
0,1.9083e-05,0,0,9.99987e+13,1.86374e+25,1.001,388.814,0.170045,-0.00610525,1.26648e-08,14582.2,0,0.432,28.9195,0,1.44597e-07,9.20269e-06,1e+24,100000,0,0.0309353,0,0,0,0.0125786,0.0059444,0.00025956,158,0,1
0,1.90866e-05,0,0,9.9998e+13,1.8635e+25,1.001,388.863,0.170367,-0.00699732,1.49842e-08,14582.3,0,0.432,28.9231,0,1.44616e-07,9.20287e-06,1e+24,100000,0,0.0309314,0,0,0,0.0125786,0.0067936,0.00029664,159,0,1
0,1.90908e-05,0,0,9.9997e+13,1.86323e+25,1.001,388.919,0.170731,-0.00789918,1.73996e-08,14582.3,0,0.432,28.9273,0,1.44637e-07,9.20308e-06,1e+24,100000,0,0.0309269,0,0,0,0.0125786,0.0076428,0.00033372,160,0,1
0,1.90955e-05,0,0,9.99956e+13,1.86293e+25,1.001,388.983,0.171136,-0.00881148,1.83067e-08,14582.4,0,0.432,28.932,0,1.4466e-07,9.20331e-06,1e+24,100000,0,0.0309219,0,0,0,0.0125786,0.008492,0.0003708,161,0,1
0,1.91007e-05,0,0,9.99936e+13,1.86259e+25,1.001,389.054,0.171578,-0.00973474,1.7997e-08,14582.4,0,0.432,28.9373,0,1.44687e-07,9.20357e-06,1e+24,100000,0,0.0309162,0,0,0,0.0125786,0.0093412,0.00040788,162,0,1
0,1.91065e-05,0,0,9.99907e+13,1.86222e+25,1.001,389.133,0.172058,-0.0106693,1.79184e-08,14582.5,0,0.432,28.9432,0,1.44716e-07,9.20386e-06,1e+24,100000,0,0.03091,0,0,0,0.0125786,0.0101904,0.00044496,163,0,1
0,1.9113e-05,0,0,9.99868e+13,1.8618e+25,1.001,389.22,0.172572,-0.0116154,1.74322e-08,14582.6,0,0.432,28.9497,0,1.44748e-07,9.20418e-06,1e+24,100000,0,0.0309031,0,0,0,0.0125786,0.0110396,0.00048204,164,0,1
0,1.912e-05,0,0,9.99814e+13,1.86135e+25,1.001,389.316,0.173117,-0.0125729,1.59826e-08,14582.6,0,0.432,28.9568,0,1.44784e-07,9.20453e-06,1e+24,100000,0,0.0308956,0,0,0,0.0125786,0.0118888,0.00051912,165,0,1
0,1.91277e-05,0,0,9.9974e+13,1.86085e+25,1.001,389.42,0.173689,-0.0135414,1.4152e-08,14582.7,0,0.432,28.9645,0,1.44823e-07,9.20492e-06,1e+24,100000,0,0.0308874,0,0,0,0.0125786,0.012738,0.0005562,166,0,1
0,1.9136e-05,0,0,9.99641e+13,1.86031e+25,1.001,389.533,0.174284,-0.0145202,1.25241e-08,14582.8,0,0.432,28.9729,0,1.44865e-07,9.20533e-06,1e+24,100000,0,0.0308784,0,0,0,0.0125786,0.0135872,0.00059328,167,0,1
0,1.91451e-05,0,0,9.9951e+13,1.85973e+25,1.001,389.656,0.174896,-0.0155082,1.10392e-08,14582.9,0,0.432,28.9821,0,1.4491e-07,9.20578e-06,1e+24,100000,0,0.0308687,0,0,0,0.0125786,0.0144364,0.00063036,168,0,1
0,1.91549e-05,0,0,9.99338e+13,1.8591e+25,1.001,389.789,0.175518,-0.016504,9.10908e-09,14583,0,0.432,28.992,0,1.4496e-07,9.20627e-06,1e+24,100000,0,0.0308583,0,0,0,0.0125786,0.0152856,0.00066744,169,0,1
0,1.91655e-05,0,0,9.99114e+13,1.85842e+25,1.001,389.932,0.176141,-0.0175055,6.98539e-09,14583.1,0,0.432,29.0026,0,1.45013e-07,9.2068e-06,1e+24,100000,0,0.030847,0,0,0,0.0125786,0.0161348,0.00070452,170,0,1
0,1.91769e-05,0,0,9.98824e+13,1.85769e+25,1.001,390.086,0.176755,-0.01851,5.21501e-09,14583.3,0,0.432,29.0141,0,1.45071e-07,9.20736e-06,1e+24,100000,0,0.0308349,0,0,0,0.0125786,0.016984,0.0007416,171,0,1
0,1.91891e-05,0,0,9.98455e+13,1.85691e+25,1.001,390.252,0.177347,-0.019514,3.8001e-09,14583.4,0,0.432,29.0264,0,1.45132e-07,9.20797e-06,1e+24,100000,0,0.0308219,0,0,0,0.0125786,0.0178332,0.00077868,172,0,1
0,1.92023e-05,0,0,9.97987e+13,1.85607e+25,1.001,390.43,0.177905,-0.0205136,2.66735e-09,14583.5,0,0.432,29.0397,0,1.45198e-07,9.20862e-06,1e+24,100000,0,0.030808,0,0,0,0.0125786,0.0186824,0.00081576,173,0,1
0,1.92164e-05,0,0,9.974e+13,1.85517e+25,1.001,390.621,0.17841,-0.0215048,1.76172e-09,14583.7,0,0.432,29.0539,0,1.45269e-07,9.20931e-06,1e+24,100000,0,0.030793,0,0,0,0.0125786,0.0195316,0.00085284,174,0,1
0,1.92315e-05,0,0,9.96668e+13,1.85421e+25,1.001,390.825,0.178842,-0.0224818,1.0482e-09,14583.8,0,0.432,29.0691,0,1.45345e-07,9.21006e-06,1e+24,100000,0,0.0307771,0,0,0,0.0125786,0.0203808,0.00088992,175,0,1
0,1.92477e-05,0,0,9.95762e+13,1.85318e+25,1.001,391.044,0.17918,-0.0234378,4.79464e-10,14584,0,0.432,29.0853,0,1.45426e-07,9.21085e-06,1e+24,100000,0,0.03076,0,0,0,0.0125786,0.02123,0.000927,176,0,1
0,1.92649e-05,0,0,9.94647e+13,1.85209e+25,1.001,391.277,0.179399,-0.0243616,8.61101e-12,14584.2,0,0.432,29.1027,0,1.45513e-07,9.2117e-06,1e+24,100000,0,0.0307419,0,0,0,0.0125786,0.0220792,0.00096408,177,0,1
0,1.92834e-05,0,0,9.93285e+13,1.85092e+25,1.001,391.526,0.179465,-0.0252476,-2.74395e-10,14584.4,0,0.432,29.1212,0,1.45606e-07,9.2126e-06,1e+24,100000,0,0.0307225,0,0,0,0.0125786,0.0229284,0.00100116,178,0,1
0,1.93031e-05,0,0,9.91627e+13,1.84968e+25,1.001,391.792,0.17935,-0.0260882,-4.1802e-10,14584.6,0,0.432,29.141,0,1.45705e-07,9.21357e-06,1e+24,100000,0,0.0307019,0,0,0,0.0125786,0.0237776,0.00103824,179,0,1
0,1.93241e-05,0,0,9.8962e+13,1.84836e+25,1.001,392.076,0.179029,-0.0268678,-5.8403e-10,14584.8,0,0.432,29.1621,0,1.4581e-07,9.21459e-06,1e+24,100000,0,0.03068,0,0,0,0.0125786,0.0246268,0.00107532,180,0,1
0,1.93465e-05,0,0,9.87198e+13,1.84695e+25,1.001,392.378,0.17847,-0.0275795,-7.7972e-10,14585,0,0.432,29.1845,0,1.45923e-07,9.21568e-06,1e+24,100000,0,0.0306567,0,0,0,0.0125786,0.025476,0.0011124,181,0,1
0,1.93704e-05,0,0,9.84283e+13,1.84546e+25,1.001,392.699,0.177639,-0.0282077,-1.01953e-09,14585.3,0,0.432,29.2085,0,1.46042e-07,9.21684e-06,1e+24,100000,0,0.0306319,0,0,0,0.0125786,0.0263252,0.00114948,182,0,1
0,1.93958e-05,0,0,9.80783e+13,1.84388e+25,1.001,393.042,0.176497,-0.0287334,-1.1573e-09,14585.5,0,0.432,29.2339,0,1.4617e-07,9.21807e-06,1e+24,100000,0,0.0306057,0,0,0,0.0125786,0.0271744,0.00118656,183,0,1
0,1.94229e-05,0,0,9.76585e+13,1.8422e+25,1.001,393.406,0.174996,-0.0291529,-1.20357e-09,14585.8,0,0.432,29.261,0,1.46305e-07,9.21937e-06,1e+24,100000,0,0.0305778,0,0,0,0.0125786,0.0280236,0.00122364,184,0,1
0,1.94517e-05,0,0,9.71548e+13,1.84043e+25,1.001,393.793,0.173079,-0.0294484,-1.31991e-09,14586.1,0,0.432,29.2898,0,1.46449e-07,9.22075e-06,1e+24,100000,0,0.0305483,0,0,0,0.0125786,0.0288728,0.00126072,185,0,1
0,1.94823e-05,0,0,9.655e+13,1.83855e+25,1.001,394.203,0.170688,-0.0295965,-1.49136e-09,14586.4,0,0.432,29.3203,0,1.46602e-07,9.22221e-06,1e+24,100000,0,0.0305171,0,0,0,0.0125786,0.029722,0.0012978,186,0,1
0,1.95148e-05,0,0,9.58223e+13,1.83656e+25,1.001,394.639,0.167759,-0.0295836,-1.72223e-09,14586.7,0,0.432,29.3528,0,1.46764e-07,9.22376e-06,1e+24,100000,0,0.0304842,0,0,0,0.0125786,0.0305712,0.00133488,187,0,1
0,1.95493e-05,0,0,9.49435e+13,1.83447e+25,1.001,395.102,0.164216,-0.0293902,-1.89578e-09,14587,0,0.432,29.3871,0,1.46936e-07,9.22539e-06,1e+24,100000,0,0.0304494,0,0,0,0.0125786,0.0314204,0.00137196,188,0,1
0,1.95859e-05,0,0,9.38775e+13,1.83226e+25,1.001,395.591,0.159977,-0.0289952,-1.87986e-09,14587.4,0,0.432,29.4235,0,1.47118e-07,9.22711e-06,1e+24,100000,0,0.0304127,0,0,0,0.0125786,0.0322696,0.00140904,189,0,1
0,1.96246e-05,0,0,9.25763e+13,1.82993e+25,1.001,396.108,0.154946,-0.0283768,-1.82322e-09,14587.7,0,0.432,29.462,0,1.4731e-07,9.22892e-06,1e+24,100000,0,0.0303742,0,0,0,0.0125786,0.0331188,0.00144612,190,0,1
0,1.96656e-05,0,0,9.09758e+13,1.8275e+25,1.001,396.655,0.14902,-0.0275122,-1.84702e-09,14588.1,0,0.432,29.5026,0,1.47513e-07,9.23083e-06,1e+24,100000,0,0.0303337,0,0,0,0.0125786,0.033968,0.0014832,191,0,1
0,1.97087e-05,0,0,8.89891e+13,1.82495e+25,1.001,397.23,0.142078,-0.0263771,-1.83378e-09,14588.5,0,0.432,29.5454,0,1.47727e-07,9.23282e-06,1e+24,100000,0,0.0302914,0,0,0,0.0125786,0.0348172,0.00152028,192,0,1
0,1.97541e-05,0,0,8.64968e+13,1.82229e+25,1.001,397.833,0.133984,-0.0249469,-1.79579e-09,14588.9,0,0.432,29.5903,0,1.47952e-07,9.2349e-06,1e+24,100000,0,0.0302473,0,0,0,0.0125786,0.0356664,0.00155736,193,0,1
0,1.98017e-05,0,0,8.33327e+13,1.81953e+25,1.001,398.465,0.12457,-0.0231974,-1.70199e-09,14589.3,0,0.432,29.6373,0,1.48187e-07,9.23706e-06,1e+24,100000,0,0.0302015,0,0,0,0.0125786,0.0365156,0.00159444,194,0,1
0,1.98514e-05,0,0,7.9264e+13,1.81668e+25,1.001,399.123,0.113617,-0.0211021,-1.55702e-09,14589.7,0,0.432,29.6862,0,1.48431e-07,9.23929e-06,1e+24,100000,0,0.0301542,0,0,0,0.0125786,0.0373648,0.00163152,195,0,1
0,1.99029e-05,0,0,7.39626e+13,1.81376e+25,1.001,399.803,0.100871,-0.0186348,-1.47091e-09,14590.1,0,0.432,29.7368,0,1.48684e-07,9.24159e-06,1e+24,100000,0,0.0301058,0,0,0,0.0125786,0.038214,0.0016686,196,0,1
0,1.99558e-05,0,0,6.6965e+13,1.8108e+25,1.001,400.501,0.0860432,-0.015773,-1.30851e-09,14590.5,0,0.432,29.7887,0,1.48943e-07,9.24391e-06,1e+24,100000,0,0.0300566,0,0,0,0.0125786,0.0390632,0.00170568,197,0,1
0,2.00097e-05,0,0,5.76049e+13,1.80784e+25,1.001,401.208,0.0688114,-0.0125036,-1.07313e-09,14590.9,0,0.432,29.8413,0,1.49207e-07,9.24625e-06,1e+24,100000,0,0.0300074,0,0,0,0.0125786,0.0399124,0.00174276,198,0,1
0,2.00636e-05,0,0,4.48526e+13,1.80493e+25,1.001,401.914,0.0487965,-0.00879786,-7.59467e-10,14591.2,0,0.432,29.8938,0,1.49469e-07,9.24855e-06,1e+24,100000,0,0.0299591,0,0,0,0.0125786,0.0407616,0.00177984,199,0,1
0,2.01164e-05,0,0,2.67013e+13,1.80214e+25,1.001,402.602,0.0255444,-0.00452284,-3.592e-10,14591.6,0,0.432,29.945,0,1.49725e-07,9.25076e-06,1e+24,100000,0,0.0299128,0,0,0,0.0125786,0.0416108,0.00181692,200,0,1
0,2.01423e-05,0,0,0,1.80078e+25,1.001,403.25,0,0,0,14591.7,0,0.432,29.9701,0,1.49851e-07,9.25184e-06,1e+24,100000,0,0.0298903,0,0,0,0.0125786,0.04246,0.001854,201,0,1
0,1.93116e-05,0,0,9.99996e+13,1.84903e+25,1.001,391.912,0.195904,-0.00050753,1.2426e-08,14584.7,0,0.432,29.1499,0,1.45749e-07,9.21406e-06,1e+24,100000,0,0.0306911,0,0,0,0.0251572,0,0,202,0,1
0,1.93121e-05,0,0,9.99996e+13,1.849e+25,1.001,391.919,0.195931,-0.000866897,1.30697e-08,14584.7,0,0.432,29.1504,0,1.45752e-07,9.21409e-06,1e+24,100000,0,0.0306906,0,0,0,0.0251572,0.0008492,-3.708e-05,203,0,1
0,1.93138e-05,0,0,9.99995e+13,1.84889e+25,1.001,391.941,0.196016,-0.00160876,1.4023e-08,14584.8,0,0.432,29.1521,0,1.4576e-07,9.21417e-06,1e+24,100000,0,0.0306888,0,0,0,0.0251572,0.0016984,-7.416e-05,204,0,1
0,1.93167e-05,0,0,9.99993e+13,1.84871e+25,1.001,391.98,0.196161,-0.00237865,1.40906e-08,14584.8,0,0.432,29.1549,0,1.45775e-07,9.21431e-06,1e+24,100000,0,0.0306858,0,0,0,0.0251572,0.0025476,-0.00011124,205,0,1
0,1.93207e-05,0,0,9.9999e+13,1.84845e+25,1.001,392.035,0.196364,-0.00315503,1.42037e-08,14584.8,0,0.432,29.159,0,1.45795e-07,9.21451e-06,1e+24,100000,0,0.0306816,0,0,0,0.0251572,0.0033968,-0.00014832,206,0,1
0,1.93259e-05,0,0,9.99985e+13,1.84812e+25,1.001,392.106,0.196622,-0.00393278,1.57307e-08,14584.9,0,0.432,29.1643,0,1.45821e-07,9.21476e-06,1e+24,100000,0,0.030676,0,0,0,0.0251572,0.004246,-0.0001854,207,0,1
0,1.93324e-05,0,0,9.99978e+13,1.84771e+25,1.001,392.193,0.196934,-0.0047093,1.81405e-08,14585,0,0.432,29.1708,0,1.45854e-07,9.21508e-06,1e+24,100000,0,0.0306692,0,0,0,0.0251572,0.0050952,-0.00022248,208,0,1
0,1.93401e-05,0,0,9.99967e+13,1.84722e+25,1.001,392.297,0.197296,-0.00548326,2.0624e-08,14585,0,0.432,29.1785,0,1.45893e-07,9.21546e-06,1e+24,100000,0,0.0306611,0,0,0,0.0251572,0.0059444,-0.00025956,209,0,1
0,1.93491e-05,0,0,9.99951e+13,1.84665e+25,1.001,392.418,0.197706,-0.00625356,2.34516e-08,14585.1,0,0.432,29.1875,0,1.45938e-07,9.2159e-06,1e+24,100000,0,0.0306517,0,0,0,0.0251572,0.0067936,-0.00029664,210,0,1
0,1.93594e-05,0,0,9.99929e+13,1.846e+25,1.001,392.557,0.198158,-0.00701897,2.59982e-08,14585.2,0,0.432,29.1979,0,1.45989e-07,9.2164e-06,1e+24,100000,0,0.0306409,0,0,0,0.0251572,0.0076428,-0.00033372,211,0,1
0,1.9371e-05,0,0,9.99899e+13,1.84527e+25,1.001,392.714,0.198648,-0.0077781,2.72051e-08,14585.4,0,0.432,29.2095,0,1.46048e-07,9.21697e-06,1e+24,100000,0,0.0306287,0,0,0,0.0251572,0.008492,-0.0003708,212,0,1
0,1.9384e-05,0,0,9.99855e+13,1.84444e+25,1.001,392.89,0.19917,-0.00852943,2.73207e-08,14585.5,0,0.432,29.2226,0,1.46113e-07,9.21761e-06,1e+24,100000,0,0.030615,0,0,0,0.0251572,0.0093412,-0.00040788,213,0,1
0,1.93985e-05,0,0,9.99796e+13,1.84353e+25,1.001,393.085,0.199717,-0.00927122,2.71598e-08,14585.6,0,0.432,29.2371,0,1.46186e-07,9.21832e-06,1e+24,100000,0,0.0305999,0,0,0,0.0251572,0.0101904,-0.00044496,214,0,1
